NEWID,DIRACC,DIRACC_,AGE_REF,AGE_REF_,AGE2,AGE2_,AS_COMP1,AS_C_MP1,AS_COMP2,AS_C_MP2,AS_COMP3,AS_C_MP3,AS_COMP4,AS_C_MP4,AS_COMP5,AS_C_MP5,BATHRMQ,BATHRMQ_,BEDROOMQ,BEDR_OMQ,BLS_URBN,BUILDING,BUIL_ING,CUTENURE,CUTE_URE,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGOVRETX,FGOV_ETX,FINCBTAX,FINCBT_X,FINDRETX,FIND_ETX,FINLWT21,FJSSDEDX,FJSS_EDX,FPRIPENX,FPRI_ENX,FRRDEDX,FRRDEDX_,FRRETIRX,FRRE_IRX,FSALARYX,FSAL_RYX,FSSIX,FSSIX_,HLFBATHQ,HLFB_THQ,INC_HRS1,INC__RS1,INC_HRS2,INC__RS2,INC_RANK,INC__ANK,INCNONW1,INCN_NW1,INCNONW2,INCN_NW2,INCOMEY1,INCO_EY1,INCOMEY2,INCO_EY2,INCWEEK1,INCW_EK1,INCWEEK2,INCW_EK2,MISCTAXX,MISC_AXX,LUMPSUMX,LUMP_UMX,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,NONINCMX,NONI_CMX,NUM_AUTO,NUM__UTO,OCCUCOD1,OCCU_OD1,OCCUCOD2,OCCU_OD2,OTHRINCX,OTHR_NCX,PERSLT18,PERS_T18,PERSOT64,PERS_T64,POPSIZE,PRINEARN,PRIN_ARN,QINTRVMO,QINTRVYR,RACE2,RACE2_,REF_RACE,REF__ACE,REGION,RENTEQVX,RENT_QVX,ROOMSQ,ROOMSQ_,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,ST_HOUS,ST_HOUS_,VEHQ,VEHQ_,WELFAREX,WELF_REX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28
05278871,1,D,58,D,58,D,1,D,1,D,0,D,0,D,0,D,2,D,2,D,1,01,D,4,D,8,D,14,D,16,D,2,D,1,D,0,D,31558,D,0,D,32399.124,0,D,0,D,0,D,31558,D,0,D,0,D,0,D,NA,A,NA,A,0.3073076,D,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,NA,A,1,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,0,D,2,01,D,03,2023,1,D,1,D,3,NA,A,6,D,1,D,2,D,1,2,D,1,D,NA,A,NA,NA,NA,NA,NA,NA,60928.399,71397.088,69265.925,NA,55668.095,NA,NA,NA,63522.558,73027.295,72985.328,72975.936,66120.239,NA,56880.41,66823.331,68292.617,NA,NA,59803.68,NA,52307.915
05278891,1,D,87,T,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,13,D,NA,A,1,D,8,D,0,D,19211,D,0,D,31029.868,0,D,0,D,0,D,17831,D,0,D,0,D,0,D,NA,A,NA,A,0.2064243,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,4,01,D,03,2023,NA,A,2,D,3,1032,D,7,D,2,D,NA,A,1,2,D,2,D,NA,A,53277.915,53654.027,63058.159,NA,NA,NA,80485.725,NA,53424.151,51584.862,64193.357,NA,NA,NA,NA,NA,56275.762,NA,NA,NA,46907.654,54627.497,NA,69371.81,NA,45227.021,69885.343,NA
05278901,1,D,57,D,58,D,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,1,D,2,D,16,D,16,D,2,D,1,D,0,D,192000,D,18000,D,41642.36,14080,D,0,D,0,D,0,D,192000,D,0,D,0,D,30,D,50,D,0.8996007,D,NA,A,NA,A,1,D,1,D,48,D,52,D,NA,A,NA,A,1,D,2,D,0,D,2,D,01,D,03,D,NA,A,0,D,0,D,4,02,D,03,2023,1,D,1,D,3,2300,D,7,D,2,D,1,D,1,2,D,5,D,NA,A,72213.775,66134.653,NA,NA,NA,79982.96,NA,81127.662,69912.386,70619.295,NA,NA,NA,NA,NA,73549.175,NA,NA,NA,72743.565,72918.156,NA,70833.795,NA,76727.542,65889.966,NA,NA
05278911,1,D,87,T,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,3,D,1,01,D,2,D,8,D,11,D,NA,A,1,D,8,D,0,D,43669,D,0,D,30028.933,0,D,0,D,0,D,19127,D,0,D,0,D,0,D,NA,A,NA,A,0.4088764,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,03,2023,NA,A,1,D,4,1600,D,5,D,1,D,NA,A,1,2,D,0,D,NA,A,NA,62707.176,56168.353,NA,61403.418,NA,63343.161,60159.762,NA,NA,NA,56051.86,NA,NA,NA,NA,NA,62921.661,58825.081,56643.041,NA,61622.219,NA,NA,NA,61695.05,59863.418,59090.293
05278931,1,D,28,D,NA,A,0,D,1,D,0,D,0,D,1,D,1,D,1,D,1,08,D,5,D,8,D,13,D,NA,A,2,D,7,D,0,D,3360,D,0,D,32028.025,0,D,0,D,0,D,0,D,0,D,0,D,0,D,NA,A,NA,A,0.1059732,A,2,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,1,D,0,D,2,01,D,03,2023,NA,A,1,D,4,NA,A,1,D,2,D,NA,A,1,2,D,0,D,NA,A,NA,NA,NA,NA,72331.008,NA,NA,NA,NA,NA,80928.183,73656.706,71727.604,NA,76399.725,NA,NA,NA,75371.828,72169.603,76600.461,68672.371,76809.032,NA,85601.312,79135.575,65761.323,NA
05278961,1,D,87,T,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,12,D,NA,A,1,D,8,D,0,D,41087,D,0,D,32455.357,0,D,0,D,0,D,23087,D,0,D,0,D,0,D,NA,A,NA,A,0.3848969,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,3,01,D,03,2023,NA,A,1,D,3,1000,D,8,D,2,D,NA,A,1,2,D,3,D,NA,A,63969.64,NA,71832.385,NA,72715.434,59197.312,61985.845,NA,NA,NA,NA,NA,69461.74,NA,NA,NA,72489.985,61843.844,NA,68546.073,NA,73882.664,61356.646,NA,NA,70595.588,NA,NA
05279031,1,D,47,D,47,D,2,D,1,D,1,D,1,D,0,D,3,D,5,D,1,01,D,1,D,2,D,15,D,15,D,5,D,4,D,0,D,240496,D,2600,D,21529.114,18360,D,27796,T,0,D,0,D,240000,D,0,D,1,D,45,D,40,D,0.9434267,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,3,D,03,D,03,D,NA,A,2,D,0,D,2,01,D,03,2023,1,D,1,D,2,2500,D,10,D,1,D,2,D,1,2,D,3,D,NA,A,54265.348,NA,NA,29204.286,NA,NA,NA,28609.839,38153.792,NA,54236.012,NA,60582.878,36821.362,NA,NA,25968.147,NA,NA,39504.595,NA,53935.988,NA,NA,31312.061,39943.189,58032.528,NA
05279051,1,D,42,D,42,D,1,D,1,D,3,D,0,D,0,D,3,D,4,D,1,01,D,1,D,2,D,15,D,15,D,5,D,3,D,0,D,205000,D,0,D,18399.248,13618,D,0,D,0,D,0,D,190000,D,0,D,1,D,50,D,10,D,0.9157007,D,NA,A,NA,A,1,D,5,D,52,D,30,D,NA,A,24000,D,1,D,2,D,24000,D,0,D,03,D,10,D,NA,A,3,D,0,D,2,01,D,03,2023,1,D,1,D,4,3500,D,8,D,1,D,2,D,1,2,D,3,D,NA,A,29620.296,26242.461,27625.022,NA,46989.024,24354.563,31909.201,28471.652,31971.241,NA,NA,NA,45024.205,NA,52949.78,35817.575,37551.69,NA,NA,NA,NA,NA,41048.615,NA,NA,NA,38948.22,27604.755
05279071,1,D,38,D,37,D,1,D,1,D,1,D,0,D,1,D,3,D,3,D,1,03,D,1,D,2,D,16,D,16,D,4,D,2,D,0,D,0,D,0,D,23786.065,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,40,D,0.0610687,A,NA,A,NA,A,1,D,5,D,51,D,42,D,NA,A,NA,A,1,D,2,D,0,D,0,D,10,D,10,D,NA,A,2,D,0,D,1,01,D,03,2023,4,D,4,D,3,2500,D,4,D,1,D,2,D,1,2,D,1,D,NA,A,45564.661,NA,NA,NA,NA,NA,45510.228,NA,NA,NA,48793.499,44887.187,NA,41744.854,NA,52801.543,56890.78,NA,NA,44622.772,NA,NA,39717.979,NA,54126.542,NA,NA,47776.91
05279081,1,D,87,T,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,2,D,1,01,D,2,D,8,D,12,D,NA,A,1,D,8,D,0,D,1979,D,0,D,32143.965,0,D,0,D,0,D,1979,D,0,D,0,D,0,D,NA,A,NA,A,0.0876631,A,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,1,01,D,03,2023,NA,A,1,D,3,966,D,4,D,1,D,NA,A,1,2,D,0,D,NA,A,65603.34,67016.413,NA,NA,NA,NA,NA,65990.777,NA,NA,NA,58769.569,62779.45,NA,62300.844,NA,62219.885,65814.854,NA,NA,61774.057,NA,NA,65198.265,NA,65874.991,NA,NA
05279121,1,D,22,D,22,D,1,D,1,D,1,D,0,D,0,D,2,D,3,D,1,01,D,1,D,2,D,15,D,12,D,3,D,2,D,0,D,79950,D,0,D,27759.473,5975,D,0,D,0,D,0,D,77000,D,0,D,0,D,40,D,50,D,0.6142911,D,NA,A,NA,A,1,D,5,D,10,D,52,D,NA,A,NA,A,1,D,2,D,0,D,0,D,03,D,12,D,NA,A,1,D,0,D,2,02,D,03,2023,1,D,1,D,4,2000,D,5,D,2,D,1,D,1,2,D,2,D,NA,A,49989.075,49847.069,54627.126,NA,68291.104,46451.995,52156.559,56744.38,48161.017,NA,NA,NA,67779.474,NA,64651.188,43509.258,43818.062,NA,NA,NA,NA,NA,58902.098,NA,NA,NA,58419.667,47582.265
05279131,1,D,53,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,2,D,1,08,D,4,D,1,D,15,D,NA,A,1,D,8,D,0,D,123380,D,18720,D,23538.122,9438,D,0,D,0,D,0,D,123376,D,0,D,2,D,45,D,NA,A,0.7744053,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,03,D,NA,A,NA,A,0,D,0,D,2,01,D,03,2023,NA,A,1,D,4,NA,A,4,D,2,D,NA,A,1,2,D,1,D,NA,A,43264.499,47013.08,NA,46466.228,NA,NA,48376.748,46005.3,49521.715,NA,39759.668,45463.521,43852.043,48004.236,49937.095,NA,NA,NA,43093.268,NA,43936.002,45894.997,53440.96,NA,NA,NA,NA,NA
05279141,1,D,65,D,NA,A,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,2,D,7,D,11,D,NA,A,2,D,9,D,0,D,95800,D,0,D,29626.16,4208,D,0,D,0,D,40800,D,55000,D,0,D,0,D,NA,A,NA,A,0.6829317,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,2,D,4,02,D,03,2023,NA,A,1,D,4,1400,D,6,D,2,D,NA,A,1,2,D,4,D,NA,A,NA,56279.717,NA,NA,NA,53656.834,NA,NA,NA,NA,NA,55852.976,49287.977,54190.552,NA,42424.402,NA,NA,NA,65135.828,60456.6,71907.024,66028.953,48830.656,NA,60644.94,62547.744,55420
05279151,1,D,62,D,63,D,1,D,1,D,0,D,0,D,0,D,3,D,4,D,1,01,D,2,D,5,D,13,D,12,D,2,D,1,D,0,D,123900,D,3000,D,17195.48,5738,D,0,D,0,D,1800,D,75000,D,0,D,1,D,NA,A,40,D,0.7752619,D,1,D,NA,A,NA,A,1,D,0,D,52,D,NA,A,NA,A,1,D,1,D,0,D,0,D,NA,A,01,D,NA,A,0,D,0,D,2,02,D,03,2023,1,D,1,D,2,1800,D,9,D,1,D,2,D,1,2,D,5,D,NA,A,NA,27902.786,30071.048,NA,30447.436,41115.367,30638.358,NA,NA,44210.532,NA,31068.702,NA,NA,42876.962,38771.151,NA,31879.168,36694.534,NA,31085.834,NA,28894.771,36877.767,NA,NA,NA,43421.405
05279181,1,D,41,D,43,D,1,D,1,D,0,D,1,D,0,D,1,D,3,D,1,01,D,1,D,2,D,12,D,12,D,3,D,3,D,0,D,170005,D,4000,D,40962.446,13005,D,0,D,0,D,0,D,170000,D,0,D,0,D,32,D,50,D,0.8732645,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,04,D,01,D,NA,A,1,D,0,D,4,02,D,03,2023,1,D,1,D,1,1200,D,5,D,2,D,1,D,1,2,D,3,D,NA,A,85182.583,77212.77,NA,83648.624,NA,75299.758,81261.684,NA,NA,85373.661,NA,NA,93933.434,NA,80838.877,NA,NA,85171.591,88400.189,89121.222,NA,90125.304,82377.642,92129.268,75951.874,77069.053,NA,NA
05279191,1,D,29,D,NA,A,1,D,0,D,0,D,0,D,0,D,2,D,3,D,1,03,D,1,D,1,D,15,D,NA,A,1,D,8,D,0,D,140060,D,21000,D,17950.904,10710,D,0,D,0,D,0,D,140000,D,0,D,1,D,65,D,NA,A,0.8156867,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,01,D,NA,A,NA,A,0,D,0,D,2,01,D,03,2023,NA,A,1,D,2,1400,D,6,D,1,D,NA,A,1,2,D,1,D,NA,A,NA,32804.43,34055.32,NA,32318.939,35817.456,33937.49,NA,NA,40386.778,NA,30342.087,NA,NA,37461.829,36736.266,NA,36012.118,37734.849,NA,36090.087,NA,38119.65,39208.979,NA,NA,NA,38540.355
05279211,1,D,62,D,65,D,1,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,2,D,1,D,15,D,12,D,2,D,1,D,0,D,150000,D,5000,D,32058.112,7650,D,0,D,0,D,0,D,100000,D,0,D,1,D,28,D,NA,A,0.839546,D,NA,A,1,D,1,D,NA,A,27,D,0,D,NA,A,NA,A,1,D,1,D,0,D,1,D,10,D,NA,A,NA,A,0,D,1,D,4,01,D,03,2023,1,D,1,D,4,1200,D,8,D,2,D,1,D,1,2,D,3,D,NA,A,NA,54749.065,NA,NA,NA,56723.626,NA,NA,NA,NA,NA,67781.174,62767.35,55524.528,NA,53348.852,NA,NA,NA,71020.385,70975.797,73496.033,71563.051,54123.085,NA,72412.95,64141.625,54056.762
05279241,1,D,71,D,69,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,8,D,15,D,13,D,2,D,1,D,0,D,0,D,0,D,2032.354,0,D,0,D,0,D,0,D,0,D,0,D,1,D,NA,A,NA,A,0.0633646,A,1,D,1,D,NA,A,NA,A,0,D,0,D,NA,A,6400,D,1,D,0,D,6400,D,0,D,NA,A,NA,A,NA,A,0,D,2,D,4,01,D,03,2023,1,D,1,D,4,3200,D,8,D,2,D,1,D,1,2,D,3,D,NA,A,3995.324,4407.816,NA,3721.892,NA,NA,4198.553,3974.219,4316.02,NA,3745.392,3088.573,3287.633,3923.467,4188.94,NA,NA,NA,3678.729,NA,3568.022,4543.039,4704.84,NA,NA,NA,NA,NA
05279261,1,D,46,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,3,D,1,01,D,1,D,1,D,16,D,NA,A,1,D,8,D,0,D,0,D,0,D,24647.89,0,D,0,D,0,D,0,D,0,D,0,D,1,D,40,D,NA,A,0.0573251,A,NA,A,NA,A,1,D,NA,A,51,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,0,D,10,D,NA,A,NA,A,0,D,0,D,2,01,D,03,2023,NA,A,1,D,2,3000,D,7,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,47424.047,NA,NA,51218.703,NA,49411.73,NA,NA,49166.585,43945.117,NA,45295.856,50795.563,NA,47563.334,NA,55389.12,46931.03,NA,NA,NA,53125.822,NA,NA,NA,NA,NA
05279303,1,D,34,D,33,D,1,D,1,D,0,D,0,D,0,D,1,D,1,D,1,08,D,4,D,2,D,16,D,12,D,2,D,1,D,0,D,130000,D,400,D,31214.816,9946,D,0,D,0,D,0,D,130000,D,0,D,0,D,40,D,40,D,0.7881081,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,03,D,NA,A,0,D,0,D,1,01,D,03,2023,4,D,1,D,1,NA,A,4,D,2,D,1,D,1,2,D,2,D,NA,A,NA,NA,NA,61729.825,62328.344,NA,62886.799,62264.022,NA,59637.919,NA,58477.678,62692.381,NA,NA,NA,65870.811,NA,NA,NA,NA,NA,69392.489,61743.361,60805.576,NA,64583.315,NA
05279331,1,D,70,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,4,D,1,01,D,2,D,8,D,14,D,NA,A,1,D,8,D,0,D,42979,D,0,D,21058.235,0,D,0,D,0,D,42779,D,0,D,0,D,0,D,NA,A,NA,A,0.3994345,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,03,2023,NA,A,1,D,4,3000,D,7,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,NA,40039.177,NA,41847.824,39150.288,NA,NA,NA,43508.271,NA,NA,NA,NA,NA,41046.487,43146.241,43796.835,NA,41030.192,NA,NA,NA,44265.093,40384.653,42282.799,41250.789,40111.5
05279341,1,D,44,D,35,D,3,D,1,D,2,D,0,D,0,D,4,D,6,D,1,01,D,1,D,2,D,16,D,16,D,6,D,5,D,0,D,195000,D,10000,D,42173.46,14918,D,0,D,0,D,0,D,195000,D,0,D,0,D,40,D,40,D,0.9051347,D,NA,A,NA,A,1,D,1,D,52,D,52,D,NA,A,14000,D,1,D,2,D,14000,D,2,D,03,D,03,D,NA,A,2,D,0,D,3,01,D,03,2023,1,D,1,D,4,3500,D,9,D,1,D,2,D,1,2,D,3,D,NA,A,50103.974,39554.221,47510.031,74982.982,NA,42360.519,51306.89,39255.349,68177.68,67986.907,NA,NA,NA,57628.113,NA,66352.649,78702.768,67397.275,NA,NA,NA,NA,NA,68308.789,NA,NA,NA,49704.639
05279381,1,D,41,D,NA,A,2,D,1,D,1,D,1,D,0,D,3,D,5,D,1,01,D,1,D,4,D,16,D,NA,A,5,D,9,D,0,D,158350,D,0,D,31512.11,12011,D,9582,D,0,D,0,D,157000,D,0,D,0,D,40,D,NA,A,0.8566019,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,3,D,0,D,1,D,03,D,NA,A,NA,A,2,D,0,D,2,01,D,03,2023,NA,A,1,D,4,2900,D,6,D,1,D,NA,A,1,2,D,2,D,NA,A,47620.495,47181.304,50883.589,NA,74423.783,46955.108,53302.314,52620.347,57103.71,NA,NA,NA,88447.15,NA,87037.195,55991.976,55178.747,NA,NA,NA,NA,NA,72305.798,NA,NA,NA,64594.639,44475.56
05279401,1,D,59,D,NA,A,0,D,2,D,0,D,0,D,0,D,1,D,4,D,1,01,D,1,D,7,D,12,D,NA,A,2,D,9,D,0,D,76800,D,0,D,23774.943,3290,D,0,D,0,D,0,D,43000,D,0,D,1,D,NA,A,NA,A,0.6005887,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,C,3,D,1,D,21000,D,1,D,NA,A,NA,A,NA,A,0,D,0,D,2,02,D,03,2023,NA,A,1,D,2,2500,D,7,D,2,D,NA,A,1,2,D,2,D,NA,A,49133.113,NA,NA,NA,41833.615,49242.601,NA,52590.181,NA,48283.158,47748.078,NA,NA,45248.747,NA,NA,50444.535,NA,44140.663,NA,NA,41036.796,40393.857,44200.124,NA,42523.798,41633.059,47167.094
05279431,1,D,26,D,25,D,1,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,2,D,2,D,15,D,15,D,2,D,1,D,0,D,108000,D,0,D,38045.286,8263,D,0,D,0,D,0,D,108000,D,0,D,0,D,40,D,40,D,0.7278625,D,NA,A,NA,A,3,D,1,D,52,D,52,D,NA,A,NA,A,1,D,2,D,0,D,1,D,03,D,03,D,NA,A,0,D,0,D,4,01,D,03,2023,1,D,1,D,3,1300,D,6,D,1,D,2,D,1,2,D,2,D,NA,A,75057.433,NA,70123.691,64686.68,65849.01,68567.74,67977.444,NA,NA,NA,74623.855,NA,69673.848,71590.831,63270.122,NA,NA,NA,NA,NA,75757.238,NA,NA,NA,61169.486,78646.789,NA,63335.774
05279461,1,D,34,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,2,D,1,02,D,1,D,1,D,15,D,NA,A,1,D,8,D,0,D,111115,D,3027,D,13908.19,8500,D,0,D,0,D,0,D,111115,D,0,D,0,D,40,D,NA,A,0.7397171,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,5,D,1,D,0,D,1,D,06,D,NA,A,NA,A,0,D,0,D,2,01,D,03,2023,NA,A,1,D,3,1525,D,4,D,2,D,NA,A,1,2,D,1,D,NA,A,28013.092,27443.108,NA,NA,NA,NA,NA,28973.535,NA,NA,NA,23941.474,27889.53,NA,26101.126,NA,28267.099,28775.051,NA,NA,28400.274,NA,NA,28060.109,NA,28975.902,NA,NA
05279471,1,D,57,D,NA,A,0,D,2,D,0,D,0,D,0,D,1,D,1,D,1,01,D,4,D,1,D,10,D,NA,A,2,D,9,D,0,D,39455,D,0,D,26983.689,1836,D,0,D,0,D,15179,D,24000,D,0,D,0,D,35,D,NA,A,0.3713985,D,NA,A,NA,A,1,D,NA,A,52,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,0,D,10,D,NA,A,NA,A,0,D,0,D,1,01,D,03,2023,NA,A,1,D,4,NA,A,3,D,2,D,NA,A,1,2,D,1,D,NA,A,NA,56856.158,56520.805,NA,NA,NA,57322.57,NA,NA,NA,NA,NA,54305.109,54029.242,56511.448,NA,54900.717,NA,NA,NA,51131.907,51275.472,50921.185,54607.033,59258.254,NA,53817.78,52813.982
05279481,1,D,64,D,57,D,2,D,1,D,0,D,0,D,0,D,2,D,3,D,1,01,D,1,D,3,D,13,D,14,D,3,D,4,D,0,D,445453,T,0,D,43542.848,42613,T,0,D,0,D,0,D,100000,D,0,D,0,D,40,D,60,D,0.9878449,T,NA,A,NA,A,5,D,5,D,50,D,50,D,NA,A,NA,A,1,D,3,D,0,D,0,D,07,D,03,D,NA,A,0,D,0,D,1,01,D,03,2023,1,D,1,D,3,2300,D,6,D,1,D,2,D,1,2,D,2,D,NA,A,79081.723,106054.12,73868.319,79833.886,NA,NA,NA,98063.31,NA,94284.128,82220.612,117943.154,NA,NA,NA,NA,NA,88578.273,NA,NA,NA,94790.083,92591.311,NA,70725.406,NA,95963.478,66860.435
05279541,1,D,82,D,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,3,D,1,01,D,2,D,8,D,16,D,NA,A,1,D,8,D,0,D,10427,D,0,D,24773.4,0,D,0,D,0,D,10427,D,0,D,0,D,1,D,NA,A,NA,A,0.1417902,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,2,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,03,2023,NA,A,2,D,2,700,D,7,D,2,D,NA,A,1,2,D,1,D,NA,A,46355.461,NA,48172.736,79860.253,NA,41516.249,NA,50767.437,44132.846,NA,NA,63423.846,NA,NA,65146.727,NA,40319.539,NA,NA,54683.93,39135.844,37703.178,NA,54198.604,51882.894,38152.211,51358.58,73990.443
05279561,1,D,28,D,NA,A,3,D,1,D,0,D,0,D,0,D,1,D,3,D,1,02,D,4,D,4,D,12,D,NA,A,4,D,9,D,0,D,142000,D,0,D,42095.215,10863,D,0,D,0,D,0,D,142000,D,0,D,0,D,60,D,NA,A,0.8198857,D,NA,A,NA,A,1,D,NA,A,30,D,NA,A,NA,A,NA,A,1,D,4,D,0,D,0,D,10,D,NA,A,NA,A,0,D,0,D,1,04,D,03,2023,NA,A,1,D,1,NA,A,6,D,1,D,NA,A,1,2,D,2,D,NA,A,NA,NA,95143.223,NA,NA,90213.061,85274.308,NA,73414.982,75096.56,NA,79046.87,NA,85639.124,69137.274,NA,NA,NA,81487.826,NA,NA,NA,NA,NA,79834.818,65809.032,88945.189,NA
05279571,1,D,87,T,NA,A,0,D,1,D,0,D,0,D,0,D,1,D,2,D,1,09,D,4,D,8,D,13,D,NA,A,1,D,8,D,0,D,13859,D,0,D,25758.92,0,D,0,D,0,D,12779,D,0,D,0,D,0,D,NA,A,NA,A,0.1636607,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,3,D,0,D,0,D,0,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,03,2023,NA,A,1,D,3,NA,A,4,D,2,D,NA,A,1,2,D,0,D,NA,A,NA,NA,50656.628,NA,NA,NA,55753.407,52602.713,51059.695,51861.152,43072.578,NA,49569.364,51356.722,51365.759,NA,NA,55567.169,NA,47697.765,NA,NA,49915.444,50709.589,NA,49000.749,50649.227,NA
05279581,1,D,42,D,NA,A,1,D,0,D,0,D,0,D,0,D,1,D,1,D,1,08,D,4,D,1,D,16,D,NA,A,1,D,8,D,0,D,37025,D,0,D,2573.116,2678,D,0,D,0,D,0,D,35000,D,0,D,0,D,40,D,NA,A,0.3547149,D,NA,A,NA,A,1,D,NA,A,32,D,NA,A,NA,A,NA,A,3,D,1,D,0,D,0,D,10,D,NA,A,NA,A,0,D,0,D,4,01,D,03,2023,NA,A,4,D,4,NA,A,2,D,1,D,NA,A,1,2,D,1,D,NA,A,NA,NA,4813.395,NA,5098.781,4859.328,NA,NA,NA,5278.941,NA,NA,NA,NA,NA,5549.29,6203.702,5969.522,NA,4849.028,NA,NA,NA,5717.188,5213.419,4911.469,5176.3,4836.813
05279591,1,D,79,D,NA,A,0,D,1,D,0,D,0,D,0,D,2,D,2,D,1,01,D,1,D,8,D,15,D,NA,A,1,D,8,D,0,D,21179,D,0,D,12096.766,0,D,0,D,0,D,21179,D,0,D,0,D,0,D,NA,A,NA,A,0.2225538,D,1,D,NA,A,NA,A,NA,A,0,D,NA,A,NA,A,NA,A,1,D,0,D,0,D,1,D,NA,A,NA,A,NA,A,0,D,1,D,2,01,D,03,2023,NA,A,1,D,3,2026,D,4,D,2,D,NA,A,1,2,D,1,D,NA,A,24688.561,25220.344,NA,NA,NA,NA,NA,24834.366,NA,NA,NA,22116.802,23625.844,NA,23445.73,NA,23415.263,24768.16,NA,NA,23247.484,NA,NA,24536.119,NA,24790.792,NA,NA
